Part,TrialN,PairID,LValue,RValue,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,lIA_DT,rIA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT
1,32,50,110,133,0,2550.939,84,2476.876,LESS,-610,1748,1138,0,0,23.0,2.1560394595513217,23.0,2.4445060351935237,0.9032765647904656,-0.1673965903849491
1,33,47,110,126,0,5814.5509999999995,64,1875.655,LESS,-2620,3952,1332,0,0,16.0,1.4998535370791803,16.0,1.2222530175967619,-0.1256098877473213,2.495398102739449
1,34,12,48,50,0,1428.2879999999998,94,3195.264,LESS,538,1024,1562,0,0,2.0,0.18748169213489754,2.0,-1.2222530175967619,1.417719791059359,-1.0833722409925577
1,35,32,80,77,0,1743.991,84,714.693,LESS,-582,1362,780,0,0,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,0.9032765647904656,-0.8257888416781011
1,36,43,117,110,1,2329.644,34,2402.5229999999997,LESS,-514,1568,1054,0,0,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,-1.6689395665540017,-0.34795210728308645
1,37,40,80,64,1,3381.75,74,1358.6689999999999,LESS,-252,1750,1498,0,0,-16.0,-1.4998535370791803,16.0,1.2222530175967619,0.38883333852157215,0.5104655825048964
1,38,31,80,78,0,2209.993,34,1186.315,LESS,-956,1456,500,0,0,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-1.6689395665540017,-0.4455758590731359
1,39,46,124,110,1,3602.313,64,1465.37,LESS,390,1444,1834,0,0,-14.0,-1.3123718449442827,14.0,0.8730378697119728,-0.1256098877473213,0.6904238575386923
1,40,58,92,110,0,2506.099,84,3023.2659999999996,NEXTMORE,-294,1550,1256,0,0,18.0,1.687335229214078,18.0,1.571468165481551,0.9032765647904656,-0.20398173409679268
1,41,49,110,131,1,1734.2839999999999,74,2314.899,MORE,-92,726,634,0,0,21.0,1.9685577674164243,21.0,2.095290887308735,0.38883333852157215,-0.8337088236141149
1,42,13,47,50,0,6555.37,64,2919.4190000000003,MORE,-3882,5110,1228,4,2,3.0,0.28122253820234633,3.0,-1.0476454436543674,-0.1256098877473213,3.0998354260994936
1,43,16,50,44,0,3174.566,64,1513.1989999999998,MORE,-638,1764,1126,4,1,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,-0.1256098877473213,0.3414232895790566
1,44,7,57,50,1,2877.579,74,1177.6760000000002,MORE,-352,1472,1120,2,1,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,0.38883333852157215,0.09911035301461986
1,45,18,42,50,1,1806.31,54,1375.2279999999998,MORE,194,772,966,2,1,8.0,0.7499267685395902,8.0,-0.17460757394239457,-0.6400531140162148,-0.77494250869464
1,46,51,108,110,0,3636.816,64,1251.974,MORE,-686,1854,1168,2,1,2.0,0.18748169213489754,2.0,-1.2222530175967619,-0.1256098877473213,0.7185749996771787
1,47,31,78,80,1,3650.2659999999996,100,1077.556,MORE,24,2008,2032,2,1,2.0,0.18748169213489754,2.0,-1.2222530175967619,1.7263857268206952,0.7295489109823596
1,48,58,110,92,0,3078.223,74,1222.433,MORE,-364,1728,1364,5,1,-18.0,-1.687335229214078,18.0,1.571468165481551,0.38883333852157215,0.26281663256232685
1,49,12,50,48,1,1259.268,94,1471.1989999999998,MORE,946,466,1412,2,2,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,1.417719791059359,-1.2212763665540167
1,50,54,110,101,0,3440.738,24,2589.771,MORE,-1738,2902,1164,6,1,-9.0,-0.843667614607039,9.0,0.0,-2.1833827928228953,0.5585941386439293
1,51,14,46,50,1,5698.026999999999,44,1077.134,MORE,-290,1972,1682,5,2,4.0,0.3749633842697951,4.0,-0.8730378697119728,-1.1544963402851083,2.4003256833398297
1,52,22,80,83,1,8224.466999999999,64,1717.749,MORE,-1804,4458,2654,2,1,3.0,0.28122253820234633,3.0,-1.0476454436543674,-0.1256098877473213,4.461658655671467
1,53,6,50,56,1,2626.1679999999997,64,2225.933,MORE,-434,1480,1046,4,1,6.0,0.5624450764046927,6.0,-0.5238227218271837,-0.1256098877473213,-0.10601693435688696
1,54,13,50,47,0,1991.4129999999998,34,929.1110000000001,MORE,-994,1494,500,2,1,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-1.6689395665540017,-0.6239161961055806
1,55,46,110,124,1,1671.149,64,893.164,MORE,432,654,1086,3,1,14.0,1.3123718449442827,14.0,0.8730378697119728,-0.1256098877473213,-0.8852209344135633
1,56,27,91,80,0,2607.607,54,1793.0870000000002,MORE,-1654,2206,552,5,1,-11.0,-1.0311493067419364,11.0,0.34921514788478913,-0.6400531140162148,-0.12116093195803633
1,57,40,64,80,1,1527.826,100,813.322,MORE,758,562,1320,4,1,16.0,1.4998535370791803,16.0,1.2222530175967619,1.7263857268206952,-1.0021587701007306
1,58,22,83,80,0,5043.16,64,1399.128,MORE,-526,2494,1968,2,1,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-0.1256098877473213,1.8660169565971
1,59,54,101,110,1,2267.665,34,986.77,MORE,142,996,1138,4,2,9.0,0.843667614607039,9.0,0.0,-1.6689395665540017,-0.3985210328432194
1,60,6,56,50,0,4499.543,74,1357.733,MORE,-1232,2734,1502,4,1,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,0.38883333852157215,1.4224775705756594
1,61,18,50,42,0,5571.061,74,991.395,MORE,-696,2884,2188,2,1,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,0.38883333852157215,2.2967335924272976
1,62,43,110,117,1,2045.641,84,1732.67,MORE,556,1108,1664,2,2,7.0,0.6561859224721414,7.0,-0.34921514788478913,0.9032765647904656,-0.5796713438931392
1,63,32,77,80,1,1402.112,64,2053.806,MORE,518,482,1000,2,1,3.0,0.28122253820234633,3.0,-1.0476454436543674,-0.1256098877473213,-1.1047293489720673
1,64,27,80,91,1,2736.625,74,1971.489,MORE,190,1316,1506,2,1,11.0,1.0311493067419364,11.0,0.34921514788478913,0.38883333852157215,-0.015894605655300712
1,65,16,44,50,1,2065.604,64,2403.31,MORE,294,818,1112,2,1,6.0,0.5624450764046927,6.0,-0.5238227218271837,-0.1256098877473213,-0.5633834486228554
1,66,7,50,57,1,3058.203,64,1657.954,MORE,-6,1416,1410,4,1,7.0,0.6561859224721414,7.0,-0.34921514788478913,-0.1256098877473213,0.246482230753426
1,67,14,50,46,1,1613.454,64,1014.648,MORE,358,608,966,2,1,-4.0,-0.3749633842697951,4.0,-0.8730378697119728,-0.1256098877473213,-0.9322945264397637
1,68,51,110,108,1,1931.4820000000002,84,1086.5430000000001,MORE,460,998,1458,3,2,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,0.9032765647904656,-0.6728141498922556
1,69,50,133,110,0,4895.517,74,964.5830000000001,MORE,-1858,3392,1534,4,1,-23.0,-2.1560394595513217,23.0,2.4445060351935237,0.38883333852157215,1.7455544148252946
1,70,49,131,110,1,3197.86,34,1226.5610000000001,MORE,-104,1512,1408,1,1,-21.0,-1.9685577674164243,21.0,2.095290887308735,-1.6689395665540017,0.3604289616937689
1,71,47,126,110,1,2000.6879999999999,64,1976.766,MORE,1668,814,2482,1,2,-16.0,-1.4998535370791803,16.0,1.2222530175967619,-0.1256098877473213,-0.6163486847780303
1,72,50,110,133,1,1921.251,94,1085.583,MORE,388,902,1290,3,2,23.0,2.1560394595513217,23.0,2.4445060351935237,1.417719791059359,-0.6811616656218692
1,73,47,110,126,1,2050.4970000000003,94,671.347,MORE,400,986,1386,2,2,16.0,1.4998535370791803,16.0,1.2222530175967619,1.417719791059359,-0.575709313164666
1,74,12,48,50,1,2219.756,64,947.498,MORE,1160,504,1664,3,2,2.0,0.18748169213489754,2.0,-1.2222530175967619,-0.1256098877473213,-0.43761018650269146
1,75,32,80,77,1,1635.473,34,1756.646,MORE,298,644,942,2,2,-3.0,-0.28122253820234633,3.0,-1.0476454436543674,-1.6689395665540017,-0.9143291321625316
1,76,43,117,110,0,5608.432,64,1783.309,MORE,-674,2874,2200,3,2,-7.0,-0.6561859224721414,7.0,-0.34921514788478913,-0.1256098877473213,2.3272247477719743
1,77,40,80,64,0,4443.018,34,914.203,MORE,-1002,2624,1622,3,1,-16.0,-1.4998535370791803,16.0,1.2222530175967619,-1.6689395665540017,1.376358586447382
1,78,31,80,78,1,2620.927,100,1013.7130000000001,MORE,408,1098,1506,3,2,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,1.7263857268206952,-0.11029308819706922
1,79,46,124,110,1,1725.9029999999998,64,2174.1620000000003,MORE,-200,1128,928,2,1,-14.0,-1.3123718449442827,14.0,0.8730378697119728,-0.1256098877473213,-0.84054691659915
1,80,58,92,110,1,3225.23,54,1560.319,NEXTLESS,-480,1938,1458,3,2,18.0,1.687335229214078,18.0,1.571468165481551,-0.6400531140162148,0.38276025927167173
1,81,48,128,110,1,7964.3009999999995,54,1952.1170000000002,LESS,-734,3890,3156,2,2,-18.0,-1.687335229214078,18.0,1.571468165481551,-0.6400531140162148,4.249388127149264
1,82,8,50,58,0,1743.8239999999998,64,2343.446,LESS,-960,1426,466,0,2,8.0,0.7499267685395902,8.0,-0.17460757394239457,-0.1256098877473213,-0.8259250976772066
1,83,4,54,50,0,2122.334,54,1286.756,LESS,-1186,1716,530,4,1,-4.0,-0.3749633842697951,4.0,-0.8730378697119728,-0.6400531140162148,-0.5170972041363946
1,84,37,80,69,1,2518.011,84,2851.118,LESS,212,1776,1988,4,1,-11.0,-1.0311493067419364,11.0,0.34921514788478913,0.9032765647904656,-0.19426268343007821
1,85,52,105,110,0,2201.475,64,1874.471,LESS,-944,1712,768,3,2,5.0,0.46870423033724384,5.0,-0.6984302957695783,-0.1256098877473213,-0.45252573093168824
1,86,5,55,50,0,2131.478,64,1083.81,LESS,-634,1302,668,1,2,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,-0.1256098877473213,-0.5096365762572441
1,87,30,96,80,0,2017.4289999999999,4,1183.942,LESS,-1858,2362,504,3,1,-16.0,-1.4998535370791803,16.0,1.2222530175967619,-3.212269245360682,-0.602689632795872
1,88,33,80,75,1,3241.381,64,1875.6879999999999,LESS,712,1180,1892,1,2,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,-0.1256098877473213,0.3959379277839372
1,89,48,110,128,0,2528.386,64,1824.7879999999998,LESS,-1444,2070,626,4,1,18.0,1.687335229214078,18.0,1.571468165481551,-0.1256098877473213,-0.18579767749764334
1,90,9,59,50,1,1679.8729999999998,64,1211.035,LESS,444,628,1072,1,2,-9.0,-0.843667614607039,9.0,0.0,-0.1256098877473213,-0.8781029862926419
1,91,44,110,119,0,1513.221,24,1929.3329999999999,LESS,-672,1086,414,4,1,9.0,0.843667614607039,9.0,0.0,-2.1833827928228953,-1.0140750507410403
1,92,2,52,50,1,3359.407,74,1520.963,LESS,974,1046,2020,3,2,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,0.38883333852157215,0.4922358352713165
1,93,8,58,50,0,3815.203,74,1109.56,LESS,-556,2110,1554,7,2,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,0.38883333852157215,0.8641216997513244
1,94,44,119,110,0,4747.633,24,1125.921,LESS,98,2082,2180,3,2,-9.0,-0.843667614607039,9.0,0.0,-2.1833827928228953,1.6248952401446008
1,95,34,74,80,0,3013.6240000000003,100,1360.27,LESS,882,1144,2026,2,1,6.0,0.5624450764046927,6.0,-0.5238227218271837,1.7263857268206952,0.21011003803419637
1,96,24,86,80,0,3695.847,74,2038.684,LESS,-376,2298,1922,1,2,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,0.38883333852157215,0.7667386396962214
1,97,39,66,80,0,1818.684,74,1972.9470000000001,LESS,-730,1246,516,2,1,14.0,1.3123718449442827,14.0,0.8730378697119728,0.38883333852157215,-0.7648465102938738
1,98,9,50,59,0,3040.837,74,1288.515,LESS,-1704,2296,592,1,2,9.0,0.843667614607039,9.0,0.0,0.38883333852157215,0.232313238654856
1,99,57,94,110,0,3156.8070000000002,100,1195.264,LESS,-1062,2242,1180,6,1,16.0,1.4998535370791803,16.0,1.2222530175967619,1.7263857268206952,0.3269336471352869
1,100,60,110,87,1,5926.643,94,1651.2089999999998,LESS,-950,3560,2610,1,2,-23.0,-2.1560394595513217,23.0,2.4445060351935237,1.417719791059359,2.586854434785568
1,101,33,75,80,1,4156.099,94,1382.8929999999998,LESS,1626,1500,3126,4,2,5.0,0.46870423033724384,5.0,-0.6984302957695783,1.417719791059359,1.1422601732301985
1,102,15,50,45,1,2333.893,64,2767.159,LESS,-698,1704,1006,4,2,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,-0.1256098877473213,-0.3444853303956727
1,103,59,89,110,0,2362.993,84,1411.2120000000002,LESS,966,832,1798,1,2,21.0,1.9685577674164243,21.0,2.095290887308735,0.9032765647904656,-0.3207425185755422
1,104,29,80,94,0,1705.088,54,1625.9920000000002,LESS,-128,1012,884,1,2,14.0,1.3123718449442827,14.0,0.8730378697119728,-0.6400531140162148,-0.8575299622361264
1,105,55,110,98,1,1720.385,64,1479.807,LESS,-840,1380,540,3,2,-12.0,-1.1248901528093853,12.0,0.5238227218271837,-0.1256098877473213,-0.8450490758989259
1,106,29,94,80,0,1728.2179999999998,24,1289.573,LESS,-586,1148,562,0,2,-14.0,-1.3123718449442827,14.0,0.8730378697119728,-2.1833827928228953,-0.8386580984079611
1,107,57,110,94,1,2498.348,64,1178.775,LESS,-44,1216,1172,3,2,-16.0,-1.4998535370791803,16.0,1.2222530175967619,-0.1256098877473213,-0.21030580744448465
1,108,39,80,66,1,3240.4590000000003,54,1331.467,LESS,664,1148,1812,1,2,-14.0,-1.3123718449442827,14.0,0.8730378697119728,-0.6400531140162148,0.3951856641242073
1,109,4,50,54,1,2765.97,84,1498.4129999999998,LESS,538,1174,1712,1,2,4.0,0.3749633842697951,4.0,-0.8730378697119728,0.9032765647904656,0.008048102690463096
1,110,55,98,110,1,2998.353,84,982.9830000000001,LESS,154,1404,1558,4,2,12.0,1.1248901528093853,12.0,0.5238227218271837,0.9032765647904656,0.19765036520583795
1,111,2,50,52,0,2079.715,54,1525.128,LESS,-808,1406,598,2,2,2.0,0.18748169213489754,2.0,-1.2222530175967619,-0.6400531140162148,-0.5518702246505574
1,112,59,110,89,1,1666.1029999999998,64,1778.183,LESS,-742,1250,508,1,2,-21.0,-1.9685577674164243,21.0,2.095290887308735,-0.1256098877473213,-0.8893379869374254
1,113,60,87,110,0,2426.928,64,901.8489999999999,LESS,-1404,1898,494,1,2,23.0,2.1560394595513217,23.0,2.4445060351935237,-0.1256098877473213,-0.26857768442708696
1,114,52,110,105,1,3263.2990000000004,74,903.194,LESS,-444,1734,1290,1,2,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,0.38883333852157215,0.41382091573835766
1,115,30,80,96,0,1723.836,84,872.135,LESS,328,800,1128,1,2,16.0,1.4998535370791803,16.0,1.2222530175967619,0.9032765647904656,-0.8422333905521467
1,116,24,80,86,0,1368.6429999999998,94,1116.496,LESS,1122,464,1586,0,2,6.0,0.5624450764046927,6.0,-0.5238227218271837,1.417719791059359,-1.1320368461819628
1,117,5,50,55,0,1990.443,74,1166.4080000000001,LESS,-670,1340,670,6,1,5.0,0.46870423033724384,5.0,-0.6984302957695783,0.38883333852157215,-0.6247076231662516
1,118,34,80,74,0,2997.1259999999997,94,929.632,LESS,164,1510,1674,4,1,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,1.417719791059359,0.19664925076929854
1,119,15,45,50,0,1573.53,54,1699.412,LESS,-4,802,798,3,2,5.0,0.46870423033724384,5.0,-0.6984302957695783,-0.6400531140162148,-0.9648686851719593
1,120,37,69,80,0,2306.153,64,1397.4189999999999,NEXTMORE,-982,1696,714,1,1,11.0,1.0311493067419364,11.0,0.34921514788478913,-0.1256098877473213,-0.3671185125224915
1,121,48,128,110,0,1686.53,84,947.11,MORE,-156,1208,1052,3,1,-18.0,-1.687335229214078,18.0,1.571468165481551,0.9032765647904656,-0.8726715121247169
1,122,8,50,58,1,2010.5320000000002,74,1007.7189999999999,MORE,10,942,952,4,1,8.0,0.7499267685395902,8.0,-0.17460757394239457,0.38883333852157215,-0.6083169239684989
1,123,4,54,50,0,2244.929,64,1086.016,MORE,-1434,1996,562,2,1,-4.0,-0.3749633842697951,4.0,-0.8730378697119728,-0.1256098877473213,-0.41707143042199896
1,124,37,80,69,0,2092.94,74,1731.996,MORE,-848,1684,836,2,1,-11.0,-1.0311493067419364,11.0,0.34921514788478913,0.38883333852157215,-0.5410798917872851
1,125,52,105,110,1,1361.319,94,676.7919999999999,MORE,628,574,1202,3,2,5.0,0.46870423033724384,5.0,-0.6984302957695783,1.417719791059359,-1.1380125284421219
1,126,5,55,50,1,1596.589,74,931.7330000000001,MORE,866,616,1482,2,1,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,0.38883333852157215,-0.9460547505410182
1,127,30,96,80,0,2850.1209999999996,74,1650.773,MORE,-1778,2456,678,2,1,-16.0,-1.4998535370791803,16.0,1.2222530175967619,0.38883333852157215,0.07670725586832615
1,128,33,80,75,1,1380.8970000000002,94,1098.922,MORE,560,530,1090,2,1,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,1.417719791059359,-1.122038756283547
1,129,48,110,128,1,1391.672,64,1794.924,MORE,-234,1162,928,3,2,18.0,1.687335229214078,18.0,1.571468165481551,-0.1256098877473213,-1.113247388676609
1,130,9,59,50,0,2101.903,74,1239.822,MORE,-990,1578,588,2,1,-9.0,-0.843667614607039,9.0,0.0,0.38883333852157215,-0.5337669425658478
1,131,44,110,119,1,1582.34,54,1258.389,MORE,28,826,854,1,2,9.0,0.843667614607039,9.0,0.0,-0.6400531140162148,-0.9576805692910195
1,132,2,52,50,0,2320.312,74,1463.68,MORE,-1118,1626,508,2,1,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,0.38883333852157215,-0.3555661251492533
1,133,8,58,50,0,2184.782,64,1365.006,MORE,-572,1342,770,3,2,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,-0.1256098877473213,-0.4661456195129059
1,134,44,119,110,0,2602.6839999999997,24,1035.9769999999999,MORE,-1200,2076,876,4,2,-9.0,-0.843667614607039,9.0,0.0,-2.1833827928228953,-0.12517762826698814
1,135,34,74,80,1,2890.742,64,1896.005,MORE,-574,1792,1218,4,1,6.0,0.5624450764046927,6.0,-0.5238227218271837,-0.1256098877473213,0.10985009981834422
1,136,24,86,80,1,1954.547,84,1049.5510000000002,MORE,274,1024,1298,3,2,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,0.9032765647904656,-0.6539953198361967
1,137,39,66,80,1,1901.984,64,1813.237,MORE,124,1098,1222,5,2,14.0,1.3123718449442827,14.0,0.8730378697119728,-0.1256098877473213,-0.6968816915785172
1,138,9,50,59,1,3133.506,44,953.615,MORE,-398,1646,1248,2,1,9.0,0.843667614607039,9.0,0.0,-1.1544963402851083,0.307922263691271
1,139,57,94,110,1,2545.4179999999997,64,2154.544,MORE,336,1248,1584,2,2,16.0,1.4998535370791803,16.0,1.2222530175967619,-0.1256098877473213,-0.17190119739728363
1,140,60,110,87,0,2023.4679999999998,74,1120.839,MORE,-952,1604,652,1,2,-23.0,-2.1560394595513217,23.0,2.4445060351935237,0.38883333852157215,-0.5977623874150552
1,141,33,75,80,1,3330.755,84,846.965,MORE,430,1490,1920,3,2,5.0,0.46870423033724384,5.0,-0.6984302957695783,0.9032765647904656,0.46885854852662984
1,142,15,50,45,0,1866.57,54,2507.7070000000003,MORE,-1126,1720,594,3,2,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,-0.6400531140162148,-0.7257761224306858
1,143,59,89,110,1,1604.858,74,1110.665,MORE,294,784,1078,3,1,21.0,1.9685577674164243,21.0,2.095290887308735,0.38883333852157215,-0.9393080388248443
1,144,29,80,94,1,2458.127,70,1505.0179999999998,MORE,838,1266,2104,3,2,14.0,1.3123718449442827,14.0,0.8730378697119728,0.1830560480140148,-0.24312228971999916
1,145,55,110,98,0,4970.6359999999995,64,2027.965,MORE,-1374,2898,1524,1,1,-12.0,-1.1248901528093853,12.0,0.5238227218271837,-0.1256098877473213,1.8068443213928687
1,146,29,94,80,0,3115.157,64,1281.616,MORE,-1762,2416,654,2,1,-14.0,-1.3123718449442827,14.0,0.8730378697119728,-0.1256098877473213,0.29295123777760884
1,147,57,110,94,0,3128.098,64,1306.006,MORE,-1426,2218,792,2,1,-16.0,-1.4998535370791803,16.0,1.2222530175967619,-0.1256098877473213,0.3035098538519836
1,148,39,80,66,0,3745.136,80,1356.805,MORE,-1382,2860,1478,3,2,-14.0,-1.3123718449442827,14.0,0.8730378697119728,0.6974992742829083,0.8069537411327302
1,149,4,50,54,1,3673.3520000000003,64,1957.8470000000002,MORE,-686,2190,1504,3,2,4.0,0.3749633842697951,4.0,-0.8730378697119728,-0.1256098877473213,0.7483848750263298
1,150,55,98,110,1,4942.765,74,1805.4,MORE,-1618,3112,1494,3,2,12.0,1.1248901528093853,12.0,0.5238227218271837,0.38883333852157215,1.7841042558176499
1,151,2,50,52,0,2224.593,74,1510.151,MORE,-1022,1600,578,3,2,2.0,0.18748169213489754,2.0,-1.2222530175967619,0.38883333852157215,-0.4336636579537578
1,152,59,110,89,1,2997.098,4,1262.236,MORE,-2028,3020,992,2,1,-21.0,-1.9685577674164243,21.0,2.095290887308735,-3.212269245360682,0.1966264054520831
1,153,60,87,110,1,1391.7379999999998,84,1035.328,MORE,460,696,1156,2,1,23.0,2.1560394595513217,23.0,2.4445060351935237,0.9032765647904656,-1.1131935390003163
1,154,52,110,105,0,3340.985,100,835.78,MORE,-940,2234,1294,2,2,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,1.7263857268206952,0.4772052483520572
1,155,30,80,96,1,1648.785,84,747.819,MORE,48,970,1018,3,2,16.0,1.4998535370791803,16.0,1.2222530175967619,0.9032765647904656,-0.9034678156350546
1,156,24,80,86,0,1990.089,44,1589.569,MORE,-1548,2114,566,2,2,6.0,0.5624450764046927,6.0,-0.5238227218271837,-1.1544963402851083,-0.6249964532481872
1,157,5,50,55,1,2490.532,74,893.86,MORE,362,1096,1458,1,2,5.0,0.46870423033724384,5.0,-0.6984302957695783,0.38883333852157215,-0.21668291456428315
1,158,34,80,74,0,2508.0170000000003,64,2009.535,MORE,-1012,1672,660,2,2,-6.0,-0.5624450764046927,6.0,-0.5238227218271837,-0.1256098877473213,-0.20241682986754786
1,159,15,45,50,1,2293.524,64,2147.895,MORE,-302,1312,1010,3,2,5.0,0.46870423033724384,5.0,-0.6984302957695783,-0.1256098877473213,-0.37742256649075356
1,160,37,69,80,1,3004.8179999999998,24,800.012,NEXTLESS,-898,1828,930,2,1,11.0,1.0311493067419364,11.0,0.34921514788478913,-2.1833827928228953,0.20292518577000113
1,161,3,50,53,0,2773.406,54,1318.6670000000001,LESS,-514,1546,1032,2,1,3.0,0.28122253820234633,3.0,-1.0476454436543674,-0.6400531140162148,0.014115166219483525
1,162,20,50,40,1,2122.486,84,813.427,LESS,986,646,1632,2,2,-10.0,-0.9374084606744877,10.0,0.17460757394239457,0.9032765647904656,-0.5169731867000832
1,163,25,80,88,0,1541.2910000000002,64,889.138,LESS,-644,1088,444,3,2,8.0,0.7499267685395902,8.0,-0.17460757394239457,-0.1256098877473213,-0.9911726202327559
1,164,42,115,110,0,1792.184,4,970.2639999999999,LESS,-1446,1990,544,2,1,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,-3.212269245360682,-0.7864679712297316
1,165,53,103,110,0,1719.1229999999998,54,1986.11,LESS,-1332,1834,502,3,1,7.0,0.6561859224721414,7.0,-0.34921514788478913,-0.6400531140162148,-0.8460787469819847
1,166,26,90,80,1,5485.479,4,2758.4240000000004,LESS,-1090,3638,2548,1,2,-10.0,-0.9374084606744877,10.0,0.17460757394239457,-3.212269245360682,2.2269068803588987
1,167,35,80,72,1,4941.353,74,1431.467,LESS,-784,2636,1852,1,2,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,0.38883333852157215,1.7829521991066524
1,168,28,93,80,1,1580.2060000000001,64,2648.327,LESS,-650,1388,738,2,1,-13.0,-1.218630998876834,13.0,0.6984302957695783,-0.1256098877473213,-0.9594217088244957
1,169,26,80,90,0,3148.962,64,1415.5120000000002,LESS,-82,1546,1464,1,2,10.0,0.9374084606744877,10.0,0.17460757394239457,-0.1256098877473213,0.3205328787940869
1,170,25,88,80,1,2129.2,64,1067.862,LESS,-166,1114,948,1,1,-8.0,-0.7499267685395902,8.0,-0.17460757394239457,-0.1256098877473213,-0.5114952059935418
1,171,36,80,70,0,1528.68,44,1224.553,LESS,-974,1490,516,2,1,-10.0,-0.9374084606744877,10.0,0.17460757394239457,-1.1544963402851083,-1.0014619879256657
1,172,28,80,93,0,1442.214,94,877.346,LESS,284,786,1070,1,2,13.0,1.218630998876834,13.0,0.6984302957695783,1.417719791059359,-1.0720099592947177
1,173,21,82,80,0,1628.017,34,1046.34,LESS,-990,1626,636,2,1,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,-1.6689395665540017,-0.920412513775277
1,174,19,50,41,1,2346.231,64,2004.1,LESS,-230,1232,1002,2,1,-9.0,-0.843667614607039,9.0,0.0,-0.1256098877473213,-0.3344187045456117
1,175,56,96,110,0,3316.3390000000004,74,1293.82,LESS,-750,2054,1304,2,1,14.0,1.3123718449442827,14.0,0.8730378697119728,0.38883333852157215,0.45709647377752344
1,176,23,80,85,0,3031.183,74,1120.025,LESS,-868,1766,898,3,1,5.0,0.46870423033724384,5.0,-0.6984302957695783,0.38883333852157215,0.22443649964071374
1,177,10,60,50,0,2266.764,64,1075.631,LESS,-902,1552,650,1,2,-10.0,-0.9374084606744877,10.0,0.17460757394239457,-0.1256098877473213,-0.3992561625150384
1,178,19,41,50,0,1321.42,100,742.828,LESS,546,722,1268,1,1,9.0,0.843667614607039,9.0,0.0,1.7263857268206952,-1.170566289569661
1,179,56,110,96,1,2265.431,64,1102.483,LESS,-918,1634,716,3,1,-14.0,-1.3123718449442827,14.0,0.8730378697119728,-0.1256098877473213,-0.4003437627953214
1,180,35,72,80,0,4164.13,64,1025.624,LESS,-510,2232,1722,3,2,8.0,0.7499267685395902,8.0,-0.17460757394239457,-0.1256098877473213,1.1488126997500427
1,181,11,49,50,0,2726.3920000000003,54,1155.84,LESS,-1320,2026,706,2,2,1.0,0.09374084606744877,1.0,-1.3968605915391565,-0.6400531140162148,-0.024243753193286234
1,182,17,43,50,1,2464.949,84,739.11,LESS,-436,1472,1036,3,2,7.0,0.6561859224721414,7.0,-0.34921514788478913,0.9032765647904656,-0.23755619136134165
1,183,1,51,50,1,1844.3139999999999,74,1503.046,LESS,86,920,1006,2,1,-1.0,-0.09374084606744877,1.0,-1.3968605915391565,0.38883333852157215,-0.7439348860000611
1,184,41,112,110,1,4667.099,84,1290.065,LESS,802,1590,2392,1,2,-2.0,-0.18748169213489754,2.0,-1.2222530175967619,0.9032765647904656,1.5591872124084363
1,185,20,40,50,0,3192.2270000000003,80,1272.118,LESS,-358,1968,1610,3,2,10.0,0.9374084606744877,10.0,0.17460757394239457,0.6974992742829083,0.35583297341257375
1,186,1,50,51,0,2169.18,74,1218.1989999999998,LESS,-926,1538,612,4,1,1.0,0.09374084606744877,1.0,-1.3968605915391565,0.38883333852157215,-0.47887535662691566
1,187,23,85,80,1,2349.446,74,2338.112,LESS,-870,1736,866,2,1,-5.0,-0.46870423033724384,5.0,-0.6984302957695783,0.38883333852157215,-0.33179557258678993
1,188,11,50,49,0,3171.303,84,1148.621,LESS,-824,2006,1182,2,1,-1.0,-0.09374084606744877,1.0,-1.3968605915391565,0.9032765647904656,0.33876099421929423
