,DATA_FILE,TRIAL_INDEX,CURRENT_MSG_TEXT,CURRENT_MSG_INTEREST_AREAS,CURRENT_MSG_INTEREST_AREA_ID,CURRENT_MSG_TIME,CURRENT_MSG_FIX_START,CURRENT_MSG_FIX_END,CURRENT_MSG_INDEX,CHOICE_RT,BlockType,IP_START_TIME,IP_DURATION,IP_END_TIME,trial_type
3020333,P46.edf,100,ChoseLeft,[2],2,2271,1986,2271,237,2207.0389999999998,MOST,5968724,2202,5970926,Experiment
3020335,P46.edf,101,START_DRAWING,.,.,77,75,310,2,2066.6279999999997,MOST,5975040,2055,5977095,Experiment
3020562,P46.edf,101,Chose_Left,[2],2,2130,1780,2130,229,2066.6279999999997,MOST,5975040,2055,5977095,Experiment
3020563,P46.edf,101,ChoseLeft,[2],2,2130,1780,2130,230,2066.6279999999997,MOST,5975040,2055,5977095,Experiment
3020565,P46.edf,102,START_DRAWING,.,.,80,77,102,2,3205.343,MOST,5980606,3187,5983793,Experiment
3020845,P46.edf,102,TRACKER_TIME 18 5983275.919,[2],2,2747,.,.,282,3205.343,MOST,5980606,3187,5983793,Experiment
3020935,P46.edf,102,Chose_Right,[3],3,3264,3158,3264,372,3205.343,MOST,5980606,3187,5983793,Experiment
3020936,P46.edf,102,ChoseRight,[3],3,3264,3158,3264,373,3205.343,MOST,5980606,3187,5983793,Experiment
3020938,P46.edf,103,START_DRAWING,.,.,75,73,296,2,1857.539,MOST,5987240,1846,5989086,Experiment
3021142,P46.edf,103,Chose_Right,[3],3,1919,1892,1919,206,1857.539,MOST,5987240,1846,5989086,Experiment
3021143,P46.edf,103,ChoseRight,[3],3,1919,1892,1919,207,1857.539,MOST,5987240,1846,5989086,Experiment
3021145,P46.edf,104,START_DRAWING,.,.,68,66,262,2,4413.562,MOST,5992573,4409,5996982,Experiment
3021611,P46.edf,104,Chose_Right,[3],3,4475,4310,4475,468,4413.562,MOST,5992573,4409,5996982,Experiment
3021612,P46.edf,104,ChoseRight,[3],3,4475,4310,4475,469,4413.562,MOST,5992573,4409,5996982,Experiment
3021614,P46.edf,105,START_DRAWING,.,.,73,71,356,2,1605.789,MOST,6000156,1594,6001750,Experiment
3021797,P46.edf,105,Chose_Right,[3],3,1665,1610,1665,185,1605.789,MOST,6000156,1594,6001750,Experiment
3021798,P46.edf,105,ChoseRight,[3],3,1665,1610,1665,186,1605.789,MOST,6000156,1594,6001750,Experiment
3021800,P46.edf,106,START_DRAWING,.,.,85,83,234,2,1532.701,MOST,6005606,1513,6007119,Experiment
3021988,P46.edf,106,Chose_Right,[3],3,1596,1522,1596,190,1532.701,MOST,6005606,1513,6007119,Experiment
3021989,P46.edf,106,ChoseRight,[3],3,1596,1522,1596,191,1532.701,MOST,6005606,1513,6007119,Experiment
3021991,P46.edf,107,START_DRAWING,.,.,79,77,286,2,2053.726,MOST,6010456,2038,6012494,Experiment
3022213,P46.edf,107,Chose_Left,[2],2,2115,1720,2115,224,2053.726,MOST,6010456,2038,6012494,Experiment
3022214,P46.edf,107,ChoseLeft,[2],2,2115,1720,2115,225,2053.726,MOST,6010456,2038,6012494,Experiment
3022216,P46.edf,108,START_DRAWING,.,.,82,79,272,2,7380.932,MOST,6015472,7365,6022837,Experiment
3023018,P46.edf,108,Chose_Left,.,.,7444,.,.,804,7380.932,MOST,6015472,7365,6022837,Experiment
3023019,P46.edf,108,ChoseLeft,.,.,7444,.,.,805,7380.932,MOST,6015472,7365,6022837,Experiment
3023021,P46.edf,109,START_DRAWING,.,.,77,75,282,2,2119.062,MOST,6025456,2103,6027559,Experiment
3023249,P46.edf,109,Chose_Left,[2],2,2178,1794,2178,230,2119.062,MOST,6025456,2103,6027559,Experiment
3023250,P46.edf,109,ChoseLeft,[2],2,2178,1794,2178,231,2119.062,MOST,6025456,2103,6027559,Experiment
3023252,P46.edf,110,START_DRAWING,.,.,82,79,250,2,3491.948,MOST,6030388,3475,6033863,Experiment
3023616,P46.edf,110,Chose_Left,[2],2,3554,2944,3554,366,3491.948,MOST,6030388,3475,6033863,Experiment
3023617,P46.edf,110,ChoseLeft,[2],2,3554,2944,3554,367,3491.948,MOST,6030388,3475,6033863,Experiment
3023619,P46.edf,111,START_DRAWING,.,.,86,83,230,2,2192.8289999999997,MOST,6037088,2175,6039263,Experiment
3023839,P46.edf,111,Chose_Left,[2],2,2258,2164,2258,222,2192.8289999999997,MOST,6037088,2175,6039263,Experiment
3023840,P46.edf,111,ChoseLeft,[2],2,2258,2164,2258,223,2192.8289999999997,MOST,6037088,2175,6039263,Experiment
3023842,P46.edf,112,START_DRAWING,.,.,74,72,242,2,2675.105,MOST,6042555,2666,6045221,Experiment
3023888,P46.edf,112,TRACKER_TIME 19 6043291.157,[2],2,808,514,834,48,2675.105,MOST,6042555,2666,6045221,Experiment
3024126,P46.edf,112,Chose_Right,[3],3,2738,2392,2738,286,2675.105,MOST,6042555,2666,6045221,Experiment
3024127,P46.edf,112,ChoseRight,[3],3,2738,2392,2738,287,2675.105,MOST,6042555,2666,6045221,Experiment
3024129,P46.edf,113,START_DRAWING,.,.,71,69,146,2,4438.233,MOST,6048372,4434,6052806,Experiment
3024615,P46.edf,113,Chose_Left,[2],2,4503,4448,4503,488,4438.233,MOST,6048372,4434,6052806,Experiment
3024617,P46.edf,114,START_DRAWING,.,.,72,70,262,2,2502.728,MOST,6056605,2496,6059101,Experiment
3024862,P46.edf,114,Chose_Left,[2],2,2566,2260,2566,247,2502.728,MOST,6056605,2496,6059101,Experiment
3024863,P46.edf,114,ChoseLeft,[2],2,2566,2260,2566,248,2502.728,MOST,6056605,2496,6059101,Experiment
3024865,P46.edf,115,START_DRAWING,.,.,74,71,258,2,2094.72,MOST,6062054,2087,6064141,Experiment
3025090,P46.edf,115,Chose_Left,[2],2,2158,2130,2158,227,2094.72,MOST,6062054,2087,6064141,Experiment
3025091,P46.edf,115,ChoseLeft,[2],2,2158,2130,2158,228,2094.72,MOST,6062054,2087,6064141,Experiment
3025093,P46.edf,116,START_DRAWING,.,.,81,79,252,2,1977.1529999999998,MOST,6066988,1961,6068949,Experiment
3025304,P46.edf,116,Chose_Left,[2],2,2040,1714,2040,213,1977.1529999999998,MOST,6066988,1961,6068949,Experiment
3025306,P46.edf,117,START_DRAWING,.,.,70,68,308,2,3124.778,MOST,6071955,3115,6075070,Experiment
3025574,P46.edf,117,Chose_Left,[2],2,3183,3156,3183,270,3124.778,MOST,6071955,3115,6075070,Experiment
3025575,P46.edf,117,ChoseLeft,[2],2,3183,3156,3183,271,3124.778,MOST,6071955,3115,6075070,Experiment
3025577,P46.edf,118,START_DRAWING,.,.,79,76,252,2,3230.196,MOST,6079837,3216,6083053,Experiment
3025903,P46.edf,118,Chose_Right,[3],3,3292,2928,3292,328,3230.196,MOST,6079837,3216,6083053,Experiment
3025904,P46.edf,118,ChoseRight,[3],3,3292,2928,3292,329,3230.196,MOST,6079837,3216,6083053,Experiment
3025906,P46.edf,119,START_DRAWING,.,.,73,71,118,2,5512.344,MOST,6086904,5503,6092407,Experiment
3026518,P46.edf,119,Chose_Left,[2],2,5574,5248,5574,614,5512.344,MOST,6086904,5503,6092407,Experiment
3026520,P46.edf,120,START_DRAWING,.,.,77,74,314,2,5433.436,MOST,6095187,5420,6100607,Experiment
3027157,P46.edf,120,Chose_Right,[3],3,5494,5332,5494,639,5433.436,MOST,6095187,5420,6100607,Experiment
3027159,P46.edf,121,START_DRAWING,.,.,75,73,250,2,6718.911,FEWEST,6138853,6703,6145556,Experiment
3027879,P46.edf,121,Chose_Right,[3],3,6776,6524,6776,722,6718.911,FEWEST,6138853,6703,6145556,Experiment
3027881,P46.edf,122,START_DRAWING,.,.,64,62,294,2,1726.19,FEWEST,6148786,1721,6150507,Experiment
3028064,P46.edf,122,Chose_Left,[2],2,1783,1554,1783,185,1726.19,FEWEST,6148786,1721,6150507,Experiment
3028066,P46.edf,123,START_DRAWING,.,.,72,69,280,2,2436.73,FEWEST,6156019,2432,6158451,Experiment
3028335,P46.edf,123,Chose_Left,[2],2,2501,2280,2501,271,2436.73,FEWEST,6156019,2432,6158451,Experiment
3028336,P46.edf,123,ChoseLeft,[2],2,2501,2280,2501,272,2436.73,FEWEST,6156019,2432,6158451,Experiment
3028338,P46.edf,124,START_DRAWING,.,.,68,66,280,2,1861.533,FEWEST,6161486,1853,6163339,Experiment
3028529,P46.edf,124,Chose_Left,[2],2,1919,1638,1919,193,1861.533,FEWEST,6161486,1853,6163339,Experiment
3028530,P46.edf,124,ChoseLeft,[2],2,1919,1638,1919,194,1861.533,FEWEST,6161486,1853,6163339,Experiment
3028532,P46.edf,125,START_DRAWING,.,.,75,73,268,2,2405.278,FEWEST,6166069,2391,6168460,Experiment
3028797,P46.edf,125,Chose_Left,[2],2,2464,1966,2464,267,2405.278,FEWEST,6166069,2391,6168460,Experiment
3028798,P46.edf,125,ChoseLeft,[2],2,2464,1966,2464,268,2405.278,FEWEST,6166069,2391,6168460,Experiment
3028800,P46.edf,126,START_DRAWING,.,.,85,83,308,2,1832.501,FEWEST,6171503,1812,6173315,Experiment
3029010,P46.edf,126,Chose_Left,[2],2,1895,1726,1895,212,1832.501,FEWEST,6171503,1812,6173315,Experiment
3029012,P46.edf,127,START_DRAWING,.,.,82,80,264,2,2390.5789999999997,FEWEST,6177086,2373,6179459,Experiment
3029276,P46.edf,127,Chose_Left,[2],2,2453,2314,2453,266,2390.5789999999997,FEWEST,6177086,2373,6179459,Experiment
3029278,P46.edf,128,START_DRAWING,.,.,68,65,304,2,1867.8029999999999,FEWEST,6183435,1863,6185298,Experiment
3029469,P46.edf,128,Chose_Left,[2],2,1928,1542,1928,193,1867.8029999999999,FEWEST,6183435,1863,6185298,Experiment
3029471,P46.edf,129,START_DRAWING,.,.,81,79,154,2,1857.648,FEWEST,6191369,1842,6193211,Experiment
3029675,P46.edf,129,Chose_Left,[2],2,1921,1900,1921,206,1857.648,FEWEST,6191369,1842,6193211,Experiment
3029676,P46.edf,129,ChoseLeft,[2],2,1921,1900,1921,207,1857.648,FEWEST,6191369,1842,6193211,Experiment
3029678,P46.edf,130,START_DRAWING,.,.,75,.,.,2,5911.941999999999,FEWEST,6198418,5903,6204321,Experiment
3030410,P46.edf,130,Chose_Right,[3],3,5975,5730,5975,734,5911.941999999999,FEWEST,6198418,5903,6204321,Experiment
3030412,P46.edf,131,START_DRAWING,.,.,72,70,322,2,6027.022,FEWEST,6216852,6021,6222873,Experiment
3030911,P46.edf,131,Chose_Left,.,.,6091,6052,6091,501,6027.022,FEWEST,6216852,6021,6222873,Experiment
3030912,P46.edf,131,ChoseLeft,.,.,6091,6052,6091,502,6027.022,FEWEST,6216852,6021,6222873,Experiment
3030914,P46.edf,132,START_DRAWING,.,.,78,76,138,2,3998.225,FEWEST,6295350,3986,6299336,Experiment
3031295,P46.edf,132,Chose_Left,[2],2,4062,4026,4062,383,3998.225,FEWEST,6295350,3986,6299336,Experiment
3031296,P46.edf,132,ChoseLeft,[2],2,4062,4026,4062,384,3998.225,FEWEST,6295350,3986,6299336,Experiment
3031298,P46.edf,133,START_DRAWING,.,.,72,70,272,2,3395.0209999999997,FEWEST,6306116,3388,6309504,Experiment
3031607,P46.edf,133,Chose_Left,[2],2,3458,3444,3458,311,3395.0209999999997,FEWEST,6306116,3388,6309504,Experiment
3031609,P46.edf,134,START_DRAWING,.,.,75,74,80,2,5094.321,FEWEST,6314700,5083,6319783,Experiment
3032144,P46.edf,134,Chose_Left,[3],3,5157,4794,5157,537,5094.321,FEWEST,6314700,5083,6319783,Experiment
3032146,P46.edf,135,START_DRAWING,.,.,73,71,268,2,3976.1929999999998,FEWEST,6323783,3969,6327752,Experiment
3032554,P46.edf,135,Chose_Left,[2],2,4040,3974,4040,410,3976.1929999999998,FEWEST,6323783,3969,6327752,Experiment
3032555,P46.edf,135,ChoseLeft,[2],2,4040,3974,4040,411,3976.1929999999998,FEWEST,6323783,3969,6327752,Experiment
3032557,P46.edf,136,START_DRAWING,.,.,79,76,88,2,2346.636,FEWEST,6333482,2334,6335816,Experiment
3032783,P46.edf,136,Chose_Left,[2],2,2410,2266,2410,228,2346.636,FEWEST,6333482,2334,6335816,Experiment
3032784,P46.edf,136,ChoseLeft,[2],2,2410,2266,2410,229,2346.636,FEWEST,6333482,2334,6335816,Experiment
3032786,P46.edf,137,START_DRAWING,.,.,72,70,88,2,1985.611,FEWEST,6339782,1977,6341759,Experiment
3032965,P46.edf,137,Chose_Left,.,.,2047,.,.,181,1985.611,FEWEST,6339782,1977,6341759,Experiment
3032966,P46.edf,137,ChoseLeft,.,.,2047,.,.,182,1985.611,FEWEST,6339782,1977,6341759,Experiment
3032968,P46.edf,138,START_DRAWING,.,.,73,.,.,2,10616.105,FEWEST,6348199,10608,6358807,Experiment
3033707,P46.edf,138,TRACKER_TIME 23 6355217.144,.,.,7089,.,.,741,10616.105,FEWEST,6348199,10608,6358807,Experiment
3034191,P46.edf,138,Chose_Left,[2],2,10679,10632,10679,1225,10616.105,FEWEST,6348199,10608,6358807,Experiment
3034193,P46.edf,139,START_DRAWING,.,.,83,81,244,2,3424.41,FEWEST,6362299,3404,6365703,Experiment
3034497,P46.edf,139,Chose_Left,[2],2,3485,3212,3485,306,3424.41,FEWEST,6362299,3404,6365703,Experiment
3034499,P46.edf,140,START_DRAWING,.,.,71,69,280,2,4641.089,FEWEST,6370565,4636,6375201,Experiment
3034983,P46.edf,140,Chose_Right,[3],3,4705,4558,4705,486,4641.089,FEWEST,6370565,4636,6375201,Experiment
3034985,P46.edf,141,START_DRAWING,.,.,69,.,.,2,2079.65,FEWEST,6378814,2072,6380886,Experiment
3035198,P46.edf,141,Chose_Left,[2],2,2138,.,.,215,2079.65,FEWEST,6378814,2072,6380886,Experiment
3035200,P46.edf,142,START_DRAWING,.,.,73,70,234,2,5748.041,FEWEST,6385914,5741,6391655,Experiment
3035774,P46.edf,142,Chose_Right,[3],3,5811,5458,5811,576,5748.041,FEWEST,6385914,5741,6391655,Experiment
3035775,P46.edf,142,ChoseRight,[3],3,5811,5458,5811,577,5748.041,FEWEST,6385914,5741,6391655,Experiment
3035777,P46.edf,143,START_DRAWING,.,.,76,.,.,2,2637.7709999999997,FEWEST,6395114,2628,6397742,Experiment
3036024,P46.edf,143,Chose_Left,[2],2,2702,2344,2702,249,2637.7709999999997,FEWEST,6395114,2628,6397742,Experiment
3036026,P46.edf,144,START_DRAWING,.,.,78,76,126,2,2630.658,FEWEST,6401314,2620,6403934,Experiment
3036261,P46.edf,144,Chose_Left,[2],2,2696,2378,2696,237,2630.658,FEWEST,6401314,2620,6403934,Experiment
3036262,P46.edf,144,ChoseLeft,[2],2,2696,2378,2696,238,2630.658,FEWEST,6401314,2620,6403934,Experiment
3036264,P46.edf,145,START_DRAWING,.,.,79,77,272,2,5044.573,FEWEST,6407281,5030,6412311,Experiment
3036759,P46.edf,145,Chose_Right,[3],3,5107,4808,5107,497,5044.573,FEWEST,6407281,5030,6412311,Experiment
3036760,P46.edf,145,ChoseRight,[3],3,5107,4808,5107,498,5044.573,FEWEST,6407281,5030,6412311,Experiment
3036762,P46.edf,146,START_DRAWING,.,.,77,75,136,2,5757.965999999999,FEWEST,6416031,5742,6421773,Experiment
3037388,P46.edf,146,Chose_Left,[2],2,5817,5402,5817,628,5757.965999999999,FEWEST,6416031,5742,6421773,Experiment
3037389,P46.edf,146,ChoseLeft,[2],2,5817,5402,5817,629,5757.965999999999,FEWEST,6416031,5742,6421773,Experiment
3037391,P46.edf,147,START_DRAWING,.,.,81,78,132,2,2029.046,FEWEST,6425030,2016,6427046,Experiment
3037645,P46.edf,147,Chose_Right,[3],3,2094,2056,2094,256,2029.046,FEWEST,6425030,2016,6427046,Experiment
3037646,P46.edf,147,ChoseRight,[3],3,2094,2056,2094,257,2029.046,FEWEST,6425030,2016,6427046,Experiment
3037648,P46.edf,148,START_DRAWING,.,.,73,71,240,2,5845.3369999999995,FEWEST,6435847,5838,6441685,Experiment
3038290,P46.edf,148,Chose_Left,[2],2,5909,5798,5909,644,5845.3369999999995,FEWEST,6435847,5838,6441685,Experiment
3038291,P46.edf,148,ChoseLeft,[2],2,5909,5798,5909,645,5845.3369999999995,FEWEST,6435847,5838,6441685,Experiment
3038293,P46.edf,149,START_DRAWING,.,.,75,73,268,2,11578.54,FEWEST,6448913,11565,6460478,Experiment
3039622,P46.edf,149,Chose_Left,[2],2,11638,11604,11638,1331,11578.54,FEWEST,6448913,11565,6460478,Experiment
3039623,P46.edf,149,ChoseLeft,[2],2,11638,11604,11638,1332,11578.54,FEWEST,6448913,11565,6460478,Experiment
3039625,P46.edf,150,START_DRAWING,.,.,79,77,140,2,2576.067,FEWEST,6464963,2561,6467524,Experiment
3039870,P46.edf,150,Chose_Left,[2],2,2638,2556,2638,247,2576.067,FEWEST,6464963,2561,6467524,Experiment
3039871,P46.edf,150,ChoseLeft,[2],2,2638,2556,2638,248,2576.067,FEWEST,6464963,2561,6467524,Experiment
3039873,P46.edf,151,START_DRAWING,.,.,179,178,378,2,3327.8179999999998,FEWEST,6473880,3308,6477188,Experiment
3040119,P46.edf,151,TRACKER_TIME 25 6475897.967,.,.,2196,.,.,248,3327.8179999999998,FEWEST,6473880,3308,6477188,Experiment
3040198,P46.edf,151,Chose_Left,[2],2,3486,3408,3486,327,3327.8179999999998,FEWEST,6473880,3308,6477188,Experiment
3040199,P46.edf,151,ChoseLeft,[2],2,3486,3408,3486,328,3327.8179999999998,FEWEST,6473880,3308,6477188,Experiment
3040201,P46.edf,152,START_DRAWING,.,.,68,66,256,2,2789.167,FEWEST,6481596,2784,6484380,Experiment
3040522,P46.edf,152,Chose_Right,[3],3,2850,2568,2850,323,2789.167,FEWEST,6481596,2784,6484380,Experiment
3040524,P46.edf,153,START_DRAWING,.,.,85,83,96,2,2646.031,FEWEST,6487979,2626,6490605,Experiment
3040769,P46.edf,153,Chose_Left,[2],2,2709,2130,2709,247,2646.031,FEWEST,6487979,2626,6490605,Experiment
3040770,P46.edf,153,ChoseLeft,[2],2,2709,2130,2709,248,2646.031,FEWEST,6487979,2626,6490605,Experiment
3040772,P46.edf,154,START_DRAWING,.,.,77,75,148,2,1783.19,FEWEST,6494329,1772,6496101,Experiment
3040962,P46.edf,154,Chose_Left,[2],2,1847,1524,1847,192,1783.19,FEWEST,6494329,1772,6496101,Experiment
3040963,P46.edf,154,ChoseLeft,[2],2,1847,1524,1847,193,1783.19,FEWEST,6494329,1772,6496101,Experiment
3040965,P46.edf,155,START_DRAWING,.,.,83,81,284,2,1689.115,FEWEST,6499829,1671,6501500,Experiment
3041151,P46.edf,155,Chose_Left,[2],2,1752,1576,1752,188,1689.115,FEWEST,6499829,1671,6501500,Experiment
3041153,P46.edf,156,START_DRAWING,.,.,74,72,204,2,2818.893,FEWEST,6504812,2807,6507619,Experiment
3041465,P46.edf,156,Chose_Right,[3],3,2879,2582,2879,314,2818.893,FEWEST,6504812,2807,6507619,Experiment
3041466,P46.edf,156,ChoseRight,[3],3,2879,2582,2879,315,2818.893,FEWEST,6504812,2807,6507619,Experiment
3041468,P46.edf,157,START_DRAWING,.,.,71,69,242,2,2723.7740000000003,FEWEST,6512729,2714,6515443,Experiment
3041737,P46.edf,157,Chose_Left,.,.,2783,.,.,271,2723.7740000000003,FEWEST,6512729,2714,6515443,Experiment
3041738,P46.edf,157,ChoseLeft,.,.,2783,.,.,272,2723.7740000000003,FEWEST,6512729,2714,6515443,Experiment
3041740,P46.edf,158,START_DRAWING,.,.,76,74,230,2,2757.361,FEWEST,6522378,2745,6525123,Experiment
3042022,P46.edf,158,Chose_Left,[2],2,2819,2608,2819,284,2757.361,FEWEST,6522378,2745,6525123,Experiment
3042023,P46.edf,158,ChoseLeft,[2],2,2819,2608,2819,285,2757.361,FEWEST,6522378,2745,6525123,Experiment
3042026,P46.edf,159,START_DRAWING,[2],2,73,.,.,3,1913.764,FEWEST,6528478,1900,6530378,Experiment
3042248,P46.edf,159,Chose_Left,[2],2,1970,1810,1970,225,1913.764,FEWEST,6528478,1900,6530378,Experiment
3042250,P46.edf,160,START_DRAWING,.,.,81,79,230,2,1948.715,FEWEST,6534095,1931,6536026,Experiment
3042468,P46.edf,160,TRACKER_TIME 26 6535897.200,[2],2,1881,1770,2010,220,1948.715,FEWEST,6534095,1931,6536026,Experiment
3042476,P46.edf,160,Chose_Left,[2],2,2010,1770,2010,228,1948.715,FEWEST,6534095,1931,6536026,Experiment
3042478,P46.edf,161,START_DRAWING,.,.,71,69,290,2,4996.4490000000005,MOST,6615810,4990,6620800,Experiment
3042993,P46.edf,161,Chose_Left,[2],2,5059,4674,5059,517,4996.4490000000005,MOST,6615810,4990,6620800,Experiment
3042995,P46.edf,162,START_DRAWING,.,.,69,67,242,2,3088.427,MOST,6626310,3083,6629393,Experiment
3043358,P46.edf,162,Chose_Right,[3],3,3150,3030,3150,365,3088.427,MOST,6626310,3083,6629393,Experiment
3043360,P46.edf,163,START_DRAWING,.,.,82,.,.,2,1749.507,MOST,6635243,1733,6636976,Experiment
3043564,P46.edf,163,Chose_Left,[2],2,1813,1466,1813,206,1749.507,MOST,6635243,1733,6636976,Experiment
3043566,P46.edf,164,START_DRAWING,.,.,78,.,.,2,2484.297,MOST,6640909,2469,6643378,Experiment
3043803,P46.edf,164,Chose_Left,.,.,2545,2374,2545,239,2484.297,MOST,6640909,2469,6643378,Experiment
3043804,P46.edf,164,ChoseLeft,.,.,2545,2374,2545,240,2484.297,MOST,6640909,2469,6643378,Experiment
3043806,P46.edf,165,START_DRAWING,.,.,71,69,142,2,2170.206,MOST,6646792,2162,6648954,Experiment
3044053,P46.edf,165,Chose_Right,[3],3,2231,1984,2231,249,2170.206,MOST,6646792,2162,6648954,Experiment
3044054,P46.edf,165,ChoseRight,[3],3,2231,1984,2231,250,2170.206,MOST,6646792,2162,6648954,Experiment
3044056,P46.edf,166,START_DRAWING,.,.,72,70,96,2,2467.256,MOST,6651909,2461,6654370,Experiment
3044323,P46.edf,166,Chose_Left,[2],2,2531,2490,2531,269,2467.256,MOST,6651909,2461,6654370,Experiment
3044324,P46.edf,166,ChoseLeft,[2],2,2531,2490,2531,270,2467.256,MOST,6651909,2461,6654370,Experiment
3044326,P46.edf,167,START_DRAWING,.,.,70,68,224,2,2455.8779999999997,MOST,6657409,2448,6659857,Experiment
3044566,P46.edf,167,Chose_Left,[2],2,2516,2144,2516,242,2455.8779999999997,MOST,6657409,2448,6659857,Experiment
3044567,P46.edf,167,ChoseLeft,[2],2,2516,2144,2516,243,2455.8779999999997,MOST,6657409,2448,6659857,Experiment
3044569,P46.edf,168,START_DRAWING,.,.,73,71,224,2,2301.282,MOST,6663642,2294,6665936,Experiment
3044832,P46.edf,168,Chose_Right,[3],3,2365,2050,2365,265,2301.282,MOST,6663642,2294,6665936,Experiment
3044834,P46.edf,169,START_DRAWING,.,.,69,67,252,2,2820.303,MOST,6668892,2811,6671703,Experiment
3044885,P46.edf,169,TRACKER_TIME 28 6669710.520,.,.,885,.,.,53,2820.303,MOST,6668892,2811,6671703,Experiment
3045153,P46.edf,169,Chose_Right,[3],3,2878,2586,2878,321,2820.303,MOST,6668892,2811,6671703,Experiment
3045155,P46.edf,170,START_DRAWING,.,.,79,76,226,2,2337.382,MOST,6674741,2322,6677063,Experiment
3045410,P46.edf,170,Chose_Right,[3],3,2398,2182,2398,257,2337.382,MOST,6674741,2322,6677063,Experiment
3045412,P46.edf,171,START_DRAWING,.,.,69,66,136,2,2160.222,MOST,6679791,2154,6681945,Experiment
3045639,P46.edf,171,Chose_Right,[3],3,2220,2096,2220,229,2160.222,MOST,6679791,2154,6681945,Experiment
3045640,P46.edf,171,ChoseRight,[3],3,2220,2096,2220,230,2160.222,MOST,6679791,2154,6681945,Experiment
3045642,P46.edf,172,START_DRAWING,.,.,68,66,224,2,2275.866,MOST,6685025,2271,6687296,Experiment
3045910,P46.edf,172,Chose_Right,[3],3,2337,2038,2337,270,2275.866,MOST,6685025,2271,6687296,Experiment
3045912,P46.edf,173,START_DRAWING,.,.,74,72,226,2,2485.7729999999997,MOST,6689525,2475,6692000,Experiment
3046146,P46.edf,173,Chose_Left,[2],2,2547,2100,2547,236,2485.7729999999997,MOST,6689525,2475,6692000,Experiment
3046148,P46.edf,174,START_DRAWING,.,.,69,67,202,2,2318.966,MOST,6694608,2311,6696919,Experiment
3046380,P46.edf,174,Chose_Left,[2],2,2378,2094,2378,234,2318.966,MOST,6694608,2311,6696919,Experiment
3046382,P46.edf,175,START_DRAWING,.,.,66,64,108,2,1684.058,MOST,6699625,1679,6701304,Experiment
3046592,P46.edf,175,Chose_Right,[3],3,1743,1660,1743,212,1684.058,MOST,6699625,1679,6701304,Experiment
3046594,P46.edf,176,START_DRAWING,.,.,79,.,.,2,3506.2859999999996,MOST,6704108,3491,6707599,Experiment
3046952,P46.edf,176,Chose_Left,.,.,3568,3466,3568,360,3506.2859999999996,MOST,6704108,3491,6707599,Experiment
3046954,P46.edf,177,START_DRAWING,.,.,83,82,400,2,4650.377,MOST,6712225,4631,6716856,Experiment
3047457,P46.edf,177,Chose_Right,[3],3,4713,.,.,505,4650.377,MOST,6712225,4631,6716856,Experiment
3047459,P46.edf,178,START_DRAWING,.,.,73,71,240,2,11545.02,MOST,6721608,11535,6733143,Experiment
3048320,P46.edf,178,TRACKER_TIME 29 6729726.481,[3],3,8189,8096,8348,863,11545.02,MOST,6721608,11535,6733143,Experiment
3048697,P46.edf,178,Chose_Right,.,.,11606,.,.,1240,11545.02,MOST,6721608,11535,6733143,Experiment
3048698,P46.edf,178,ChoseRight,.,.,11606,.,.,1241,11545.02,MOST,6721608,11535,6733143,Experiment
3048700,P46.edf,179,START_DRAWING,.,.,72,70,92,2,2498.708,MOST,6736157,2490,6738647,Experiment
3048959,P46.edf,179,Chose_Right,[3],3,2560,2426,2560,261,2498.708,MOST,6736157,2490,6738647,Experiment
3048961,P46.edf,180,START_DRAWING,.,.,79,77,214,2,4453.313,MOST,6741440,4439,6745879,Experiment
3049421,P46.edf,180,Chose_Left,[2],2,4516,4382,4516,462,4453.313,MOST,6741440,4439,6745879,Experiment
3049422,P46.edf,180,ChoseLeft,[2],2,4516,4382,4516,463,4453.313,MOST,6741440,4439,6745879,Experiment
3049424,P46.edf,181,START_DRAWING,.,.,71,69,416,2,5902.98,MOST,6751790,5896,6757686,Experiment
3050123,P46.edf,181,Chose_Left,[2],2,5965,5904,5965,701,5902.98,MOST,6751790,5896,6757686,Experiment
